name,description,manufacturer,brand,class_name,unit_cost,unit_price,product_id,product_sub_cat_fkey
"Adventure Works 26"" 720p LCD HDTV M140 Brown","26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes",Adventure Works,Adventure Works,Regular,216.12,469.97,156,9
"Adventure Works 37"" 1080p LCD HDTV M150W Silver","37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity",Adventure Works,Adventure Works,Regular,505.85,1099.99,157,9
"Adventure Works 37"" 1080p LCD HDTV M150W Black","37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity",Adventure Works,Adventure Works,Regular,505.85,1099.99,158,9
"Adventure Works 37"" 1080p LCD HDTV M150W White","37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity",Adventure Works,Adventure Works,Regular,505.85,1099.99,159,9
"Adventure Works 37"" 1080p LCD HDTV M150W Brown","37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity",Adventure Works,Adventure Works,Regular,505.85,1099.99,160,9
"Adventure Works 52"" LCD HDTV X790W Silver","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel",Adventure Works,Adventure Works,Deluxe,527.53,1592.20,161,9
"Adventure Works 52"" LCD HDTV X790W Black","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel",Adventure Works,Adventure Works,Deluxe,527.53,1592.20,162,9
"Adventure Works 52"" LCD HDTV X790W White","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel",Adventure Works,Adventure Works,Deluxe,527.53,1592.20,163,9
"Adventure Works 52"" LCD HDTV X790W Brown","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel",Adventure Works,Adventure Works,Deluxe,527.53,1592.20,164,9
"Adventure Works 42"" LCD HDTV M55 Black","42'' 720p LCD HDTV, 1000000:1 Dynamic Contrast Ratio for the Brightest whites and darkest blacks",Adventure Works,Adventure Works,Regular,389.26,763.51,165,9
SV 16xDVD M300 Black,"Type:  16xDVD Playback, platform: a4tech 360.",Southridge Video,Southridge Video,Regular,54.72,119.00,166,10
SV 8xDVD E100 Black,Type:  8xDVD Playback. Type Storage media-DVD-RAM. DVD-R/DVD-RAM purpose for video Native Capacity 9.4 GB,Southridge Video,Southridge Video,Economy,35.18,69.00,167,10
SV 16xDVD M310 Black,"Type:  16xDVD Playback, digital video recorder with 250GB hard drive. Network and Internet remote viewing with optional broadband router",Southridge Video,Southridge Video,Regular,59.32,129.00,168,10
SV 16xDVD M320 Black,"Type: 16xDVD Playback. Plays DVD, DVD-R/RW, DVD+R/RW, CD, CD-R/RW, MP3, WMA",Southridge Video,Southridge Video,Regular,54.72,119.00,169,10
SV 16xDVD M330 Black,"Type: 16xDVD Playback. Digital Audio Output Type: HDMI, Optical & Coaxial. HDMI Outputs: Yes",Southridge Video,Southridge Video,Regular,50.13,109.00,170,10
SV 16xDVD E340 Black,"Plays DVD Video, DVD+R/RW, DVD-R/RW, CD-R/RW and Audio CD, LED indicator",Southridge Video,Southridge Video,Economy,45.53,99.00,171,10
SV 22xDVD X680 Black,"Type:  22xDVD Playback, Line-In Recording - Satellite Link Recording.",Southridge Video,Southridge Video,Deluxe,55.99,169.00,172,10
SV 8xDVD E120 Black,"Type:  8xDVD Playback, type storage media - DVD-RAM, DVD-R/DVD-RAM purpose for video, native capacity 29.4 GB, write Speed 8x (max)",Southridge Video,Southridge Video,Economy,45.83,89.90,173,10
SV 22xDVD M600 Black,Type: 22xDVD Playback. Network and Internet remote viewing with optional broadband router,Southridge Video,Southridge Video,Regular,43.04,129.90,174,10
SV 16xDVD M350 Black,"Type: 16xDVD Playback plays DVD, DVD-R/RW, CD, CD-R/RW, MP3, WMA, and JPEG",Southridge Video,Southridge Video,Regular,53.76,116.90,175,10
SV 16xDVD M360 Black,"Type: 16xDVD Playback, digital audio output type: HDMI, Optical & Coaxial, HDMI outputs",Southridge Video,Southridge Video,Regular,58.36,126.90,176,10
SV 8xDVD E130 Black,"Type: 8xDVD Playback plays DVD Video, DVD+R/RW, DVD-R/RW, CD-R/RW and Audio CD, LED indicator",Southridge Video,Southridge Video,Economy,29.01,56.90,177,10
SV 8xDVD E140 Black,Type: 8xDVD Playback. Line-In recording -satellite link recording. Sync recording to STB output,Southridge Video,Southridge Video,Economy,33.65,66.00,178,10
SV 16xDVD M300 Silver,"Type:  16xDVD Playback, platform: a4tech 360.",Southridge Video,Southridge Video,Regular,54.72,119.00,179,10
SV 8xDVD E100 Silver,"Type:  8xDVD Playback, type Storage media - DVD-RAM. DVD-R/DVD-RAM purpose for video, native capacity 9.4 GB",Southridge Video,Southridge Video,Economy,35.18,69.00,180,10
SV 16xDVD M310 Silver,"Type: 16xDVD Playback, digital video recorder with 250GB hard drive, network and Internet remote viewing with optional broadband router",Southridge Video,Southridge Video,Regular,59.32,129.00,181,10
SV 16xDVD M320 Silver,"Type:  16xDVD Playback. Plays DVD, DVD-R/RW, DVD+R/RW, CD, CD-R/RW, MP3, WMA",Southridge Video,Southridge Video,Regular,54.72,119.00,182,10
SV 16xDVD M330 Silver,"Type:  16xDVD Playback. Digital Audio Output Type: HDMI, Optical & Coaxial. HDMI Outputs: Yes",Southridge Video,Southridge Video,Regular,50.13,109.00,183,10
SV 16xDVD E340 Silver,"Plays DVD Video, DVD+R/RW, DVD-R/RW, CD-R/RW and Audio CD, LED indicator",Southridge Video,Southridge Video,Economy,45.53,99.00,184,10
SV 22xDVD X680 Silver,"Type: 22xDVD Playback, line-in recording-satellite link recording",Southridge Video,Southridge Video,Deluxe,55.99,169.00,185,10
SV 8xDVD E120 Silver,"Type: 8xDVD Playback, type Storage media - DVD-RAM. DVD-R/DVD-RAM purpose for video, native capacity 29.4 GB, write Speed 8x (max)",Southridge Video,Southridge Video,Economy,45.83,89.90,186,10
SV 22xDVD M600 Silver,"Type: 22xDVD Playback, network and Internet remote viewing with optional broadband router",Southridge Video,Southridge Video,Regular,43.04,129.90,187,10
SV 16xDVD M350 Silver,"Type: 16xDVD Playback plays DVD, DVD-R/RW, CD, CD-R/RW, MP3, WMA, and JPEG",Southridge Video,Southridge Video,Regular,53.76,116.90,188,10
SV 16xDVD M360 Silver,"Type: 16xDVD Playback. Digital audio output type: HDMI, Optical & Coaxial, HDMI outputs.",Southridge Video,Southridge Video,Regular,58.36,126.90,189,10
SV 8xDVD E130 Silver,"Type: 8xDVD Playback plays DVD Video, DVD+R/RW, DVD-R/RW, CD-R/RW and Audio CD, LED indicator",Southridge Video,Southridge Video,Economy,29.01,56.90,190,10
SV 8xDVD E140 Silver,"Type: 8xDVD playback, line-in recording-satellite link recording, sync recording to STB output",Southridge Video,Southridge Video,Economy,33.65,66.00,191,10
Litware Home Theater System 4.1 Channel M410 Black,4.1 channel front surround,"Litware, Inc.",Litware,Regular,275.46,599.00,192,11
Litware Home Theater System 5.1 Channel M511 Black,1000watts over 5 channels,"Litware, Inc.",Litware,Regular,321.44,699.00,193,11
Litware Home Theater System 2.1 Channel E210 Black,"2.1 channel home theater system with an HDMI socket, an auxiliary input and a USB port","Litware, Inc.",Litware,Economy,152.44,299.00,194,11
Litware Home Theater System 5.1 Channel M510 Black,"1000 watts over 5 channels, HDMI up scaling to 720p/1080i of DVD media","Litware, Inc.",Litware,Regular,293.85,639.00,195,11
Litware Home Theater System 2.1 Channel E211 Black,"2.1 channel home theater systems, includes 2 front speakers, 1 subwoofer and 1 A/V receiver","Litware, Inc.",Litware,Economy,137.60,269.90,196,11
Litware Home Theater System 2.1 Channel E212 Black,"2.1 channel home theater system, total power: 400 watts","Litware, Inc.",Litware,Economy,152.90,299.90,197,11
Litware Home Theater System 4.1 Channel M411 Black,4.1 Channel Front Surround. 1080p/720p up conversion from DVD or USB,"Litware, Inc.",Litware,Regular,275.46,599.00,198,11
Litware Home Theater System 4.1 Channel M412 Black,"4.1 Channel Front Surround, USB host, analog in, optical digital in/out","Litware, Inc.",Litware,Regular,261.66,569.00,199,11
Litware Home Theater System 4.1 Channel M413 Black,"Design produces big and detailed home theater sound from small, elegant high gloss black speakers","Litware, Inc.",Litware,Regular,252.47,549.00,200,11
Litware Home Theater System 5.1 Channel M512 Black,"1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer","Litware, Inc.",Litware,Regular,321.44,699.00,201,11
Litware Home Theater System 5.1 Channel M513 Black,"1000 watts over 5 channels, 1 center-channel speaker","Litware, Inc.",Litware,Regular,316.85,689.00,202,11
Litware Home Theater System 7.1 Channel M710 Black,"130 watts total output on 2-way bass reflex front, center, and surround speakers","Litware, Inc.",Litware,Regular,264.72,799.00,203,11
Litware Home Theater System 7.1 Channel X711 Black,"660 watts into 7.1 Channels (110 watts per Channel at 6 Ohms, 1 kHz, 1 Channel Driven)","Litware, Inc.",Litware,Deluxe,367.43,1109.00,204,11
Litware Home Theater System 5.1 Channel M514 Black,"1000 watts over 5 channels, multi-room entertainment expandable up to 10 rooms","Litware, Inc.",Litware,Regular,275.46,599.00,205,11
Litware Home Theater System 5.1 Channel M515 Black,"1000 watts over 5 channels, 5 disc DVD/CD changer","Litware, Inc.",Litware,Regular,261.66,569.00,206,11
Litware Home Theater System 5.1 Channel M516 Black,"1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats","Litware, Inc.",Litware,Regular,266.26,579.00,207,11
Litware Home Theater System 4.1 Channel M410 Silver,4.1 channel front surround,"Litware, Inc.",Litware,Regular,275.46,599.00,208,11
Litware Home Theater System 5.1 Channel M511 Silver,1000 watts over 5 channels,"Litware, Inc.",Litware,Regular,321.44,699.00,209,11
Litware Home Theater System 2.1 Channel E210 Silver,"2.1 channel home theater system with an HDMI socket, an auxiliary input and a USB port","Litware, Inc.",Litware,Economy,152.44,299.00,210,11
Litware Home Theater System 5.1 Channel M510 Silver,"1000 watts over 5 channels, HDMI up scaling to 720p/1080i of DVD media","Litware, Inc.",Litware,Regular,293.85,639.00,211,11
Litware Home Theater System 2.1 Channel E211 Silver,"2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver","Litware, Inc.",Litware,Economy,137.60,269.90,212,11
Litware Home Theater System 2.1 Channel E212 Silver,"2.1 channel home theater system, total power: 400 watts","Litware, Inc.",Litware,Economy,152.90,299.90,213,11
Litware Home Theater System 4.1 Channel M411 Silver,"4.1 channel front surround, 1080p/720p up conversion from DVD or USB","Litware, Inc.",Litware,Regular,275.46,599.00,214,11
Litware Home Theater System 4.1 Channel M412 Silver,"4.1 channel fronts surround, USB host, analog in, optical digital in/out","Litware, Inc.",Litware,Regular,261.66,569.00,215,11
Litware Home Theater System 4.1 Channel M413 Silver,"Design produces big and detailed home theater sound from small, elegant high gloss black speakers","Litware, Inc.",Litware,Regular,252.47,549.00,216,11
Litware Home Theater System 5.1 Channel M512 Silver,"1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer","Litware, Inc.",Litware,Regular,321.44,699.00,217,11
Litware Home Theater System 5.1 Channel M513 Silver,"1000 watts over 5 channels, 1 center-channel speaker","Litware, Inc.",Litware,Regular,316.85,689.00,218,11
Litware Home Theater System 7.1 Channel M710 Silver,"130 watts total output on 2-way bass reflex front, center, and surround speakers","Litware, Inc.",Litware,Regular,264.72,799.00,219,11
Litware Home Theater System 7.1 Channel X711 Silver,"660 watts into 7.1 Channels (110 watts per Channel at 6 Ohms, 1 kHz, 1 Channel Driven)","Litware, Inc.",Litware,Deluxe,367.43,1109.00,220,11
Litware Home Theater System 5.1 Channel M514 Silver,"1000 watts over 5 channels, multi-room entertainment expandable up to 10 rooms","Litware, Inc.",Litware,Regular,275.46,599.00,221,11
Litware Home Theater System 5.1 Channel M515 Silver,"1000 watts over 5 channels, 5 disc DVD/CD changer","Litware, Inc.",Litware,Regular,261.66,569.00,222,11
Litware Home Theater System 5.1 Channel M516 Silver,"1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats","Litware, Inc.",Litware,Regular,266.26,579.00,223,11
Litware Home Theater System 4.1 Channel M410 Brown,4.1 channel front surround,"Litware, Inc.",Litware,Regular,275.46,599.00,224,11
Litware Home Theater System 5.1 Channel M511 Brown,1000 watts over 5 channels,"Litware, Inc.",Litware,Regular,321.44,699.00,225,11
Litware Home Theater System 2.1 Channel E210 Brown,"2.1 channel home theater system with an HDMI socket, an auxiliary input and a USB port","Litware, Inc.",Litware,Economy,152.44,299.00,226,11
Litware Home Theater System 5.1 Channel M510 Brown,"1000 watts over 5 channels, HDMI up scaling to 720p/1080i of DVD media","Litware, Inc.",Litware,Regular,293.85,639.00,227,11
Litware Home Theater System 2.1 Channel E211 Brown,"2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver","Litware, Inc.",Litware,Economy,137.60,269.90,228,11
Litware Home Theater System 2.1 Channel E212 Brown,"2.1 channel home theater system, total power: 400 watts","Litware, Inc.",Litware,Economy,152.90,299.90,229,11
Litware Home Theater System 4.1 Channel M411 Brown,4.1 Channel Front Surround. 1080p/720p up conversion from DVD or USB,"Litware, Inc.",Litware,Regular,275.46,599.00,230,11
Litware Home Theater System 4.1 Channel M412 Brown,"4.1 Channel Front Surround, USB host, analog in, optical digital in/out","Litware, Inc.",Litware,Regular,261.66,569.00,231,11
Litware Home Theater System 4.1 Channel M413 Brown,"Design produces big and detailed home theater sound from small, elegant high gloss black speakers","Litware, Inc.",Litware,Regular,252.47,549.00,232,11
Litware Home Theater System 5.1 Channel M512 Brown,"1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer","Litware, Inc.",Litware,Regular,321.44,699.00,233,11
Litware Home Theater System 5.1 Channel M513 Brown,"1000 watts over 5 channels, 1 center-channel speaker","Litware, Inc.",Litware,Regular,316.85,689.00,234,11
Litware Home Theater System 7.1 Channel M710 Brown,"130 watts total output on 2-way bass reflex front, center, and surround speakers","Litware, Inc.",Litware,Regular,264.72,799.00,235,11
Litware Home Theater System 7.1 Channel X711 Brown,"660 watts into 7.1 Channels (110 watts per Channel at 6 Ohms, 1 kHz, 1 Channel Driven)","Litware, Inc.",Litware,Deluxe,367.43,1109.00,236,11
Litware Home Theater System 5.1 Channel M514 Brown,"1000 watts over 5 channels, multi-room entertainment expandable up to 10 rooms","Litware, Inc.",Litware,Regular,275.46,599.00,237,11
Litware Home Theater System 5.1 Channel M515 Brown,"1000 watts over 5 channels, 5 disc DVD/CD changer","Litware, Inc.",Litware,Regular,261.66,569.00,238,11
Litware Home Theater System 5.1 Channel M516 Brown,"1000 watts over 5 channels, progressive scan player compatible with DVD, CD, Mp3, WMA, and picture CD formats","Litware, Inc.",Litware,Regular,266.26,579.00,239,11
a4tech Home Theater System 2.1 Channel E1200 Black,2.1 channel home theater system. Total power: 400 watts,"a4tech, Ltd",a4tech,Economy,152.44,299.00,240,11
a4tech Home Theater System 2.1 Channel M1210 Black,"2.1 channel home theater systems, includes 2 front speakers, 1 subwoofer and 1 A/V receiver","a4tech, Ltd",a4tech,Regular,167.73,329.00,241,11
a4tech Home Theater System 7.1 Channel M1700 Black,660 watts into 7.1 channels,"a4tech, Ltd",a4tech,Regular,294.54,889.00,242,11
a4tech Home Theater System 4.1 Channel M1400 Black,"4.1 channel front surround, 1080p/720p up conversion from DVD or USB","a4tech, Ltd",a4tech,Regular,208.52,409.00,243,11
a4tech Home Theater System 5.1 Channel M1500 Black,"1000 watts over 5 channels, 1 center-channel speaker","a4tech, Ltd",a4tech,Regular,197.28,429.00,244,11
a4tech Home Theater System 5.1 Channel M1510 Black,"300 watts of home theater surround sound designed for use with 5.1-channel DVD players, computer systems, and more","a4tech, Ltd",a4tech,Regular,224.87,489.00,245,11
a4tech Home Theater System 4.1 Channel M1410 Black,"4.1 Channel Front Surround, USB host, analog in, optical digital in/out","a4tech, Ltd",a4tech,Regular,167.73,329.00,246,11
a4tech Home Theater System 5.1 Channel M1520 Black,"1000 watts over 5 channels, 1 center-channel speaker","a4tech, Ltd",a4tech,Regular,155.89,339.00,247,11
a4tech Home Theater System 5.1 Channel M1530 Black,"1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer","a4tech, Ltd",a4tech,Regular,183.49,399.00,248,11
a4tech Home Theater System 2.1 Channel E1220 Black,"2.1 channel home theater system, includes 2 front speakers","a4tech, Ltd",a4tech,Economy,101.46,199.00,249,11
a4tech Home Theater System 5.1 Channel M1540 Black,"1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer","a4tech, Ltd",a4tech,Regular,243.27,529.00,250,11
